id,mase
HOBBIES_1_404_CA_1,0.9041244881710646
HOBBIES_1_404_WI_1,0.9810225846925972
HOBBIES_1_417_WI_1,1.0116180595987931
HOUSEHOLD_1_019_CA_1,0.9774964838255977
HOUSEHOLD_1_019_TX_1,1.2742551566080977
HOUSEHOLD_1_019_WI_1,1.2601042532295836
HOUSEHOLD_1_032_CA_1,1.6569935459011658
HOUSEHOLD_1_040_TX_1,1.154485049833887
HOUSEHOLD_1_051_TX_1,0.43794594384985264
HOUSEHOLD_1_051_WI_1,0.6963617741360884
HOUSEHOLD_1_066_CA_1,0.7139135354016555
HOUSEHOLD_1_066_TX_1,0.8634597886190243
HOUSEHOLD_1_083_TX_1,1.375624721658667
HOUSEHOLD_1_090_TX_1,0.5438657508042779
HOUSEHOLD_1_096_CA_1,1.121499762695776
HOUSEHOLD_1_096_TX_1,1.4972527472527473
HOUSEHOLD_1_106_TX_1,1.0460195481266379
HOUSEHOLD_1_110_CA_1,0.595890845964942
HOUSEHOLD_1_110_TX_1,0.7890666905059897
HOUSEHOLD_1_110_WI_1,1.1708221024258758
HOUSEHOLD_1_114_TX_1,0.5671562980030722
HOUSEHOLD_1_118_CA_1,1.0611160714285715
HOUSEHOLD_1_118_TX_1,0.6567467508931808
HOUSEHOLD_1_151_CA_1,1.3558295506706788
HOUSEHOLD_1_151_TX_1,0.9975515028706518
HOUSEHOLD_1_173_CA_1,0.7637362637362638
HOUSEHOLD_1_179_TX_1,0.6891392124633746
HOUSEHOLD_1_179_WI_1,0.706431343559416
HOUSEHOLD_1_191_CA_1,1.4122342154886534
HOUSEHOLD_1_198_TX_1,1.29933178945337
HOUSEHOLD_1_198_WI_1,1.0380425232823756
HOUSEHOLD_1_202_TX_1,1.3088222261609357
HOUSEHOLD_1_214_TX_1,0.5784881928602257
HOUSEHOLD_1_234_TX_1,0.8457482115200237
HOUSEHOLD_1_235_TX_1,0.7361822551065579
HOUSEHOLD_1_254_CA_1,0.8448136142625607
HOUSEHOLD_1_254_TX_1,1.2009450650244045
HOUSEHOLD_1_262_CA_1,1.4106901217861976
HOUSEHOLD_1_262_TX_1,1.0408519843580997
HOUSEHOLD_1_277_TX_1,0.9291443850267379
HOUSEHOLD_1_277_WI_1,0.6627383951061533
HOUSEHOLD_1_294_CA_1,0.7451314679415073
HOUSEHOLD_1_294_TX_1,0.8380225080385851
HOUSEHOLD_1_294_WI_1,0.8954566003616635
HOUSEHOLD_1_303_CA_1,1.309939575364488
HOUSEHOLD_1_303_TX_1,1.0031162866983763
HOUSEHOLD_1_303_WI_1,1.0986822136786727
HOUSEHOLD_1_304_CA_1,0.9132053434557268
HOUSEHOLD_1_304_TX_1,0.6288095238095238
HOUSEHOLD_1_319_TX_1,0.7975318086648412
HOUSEHOLD_1_327_CA_1,1.1535599816849818
HOUSEHOLD_1_327_TX_1,0.7549606527301695
HOUSEHOLD_1_327_WI_1,1.2718417945690674
HOUSEHOLD_1_328_TX_1,1.0503230961645358
HOUSEHOLD_1_334_CA_1,1.5131091347044656
HOUSEHOLD_1_334_TX_1,1.0372965125762568
HOUSEHOLD_1_334_WI_1,0.7635836995605274
HOUSEHOLD_1_338_CA_1,0.9027777777777778
HOUSEHOLD_1_339_CA_1,1.1568449947436048
HOUSEHOLD_1_339_TX_1,1.289509870403858
HOUSEHOLD_1_339_WI_1,1.1593095940441072
HOUSEHOLD_1_344_TX_1,0.8952841460682549
HOUSEHOLD_1_348_TX_1,1.1799171842650102
HOUSEHOLD_1_351_CA_1,1.165913376220053
HOUSEHOLD_1_351_TX_1,0.810220041773935
HOUSEHOLD_1_351_WI_1,1.0870042914016855
HOUSEHOLD_1_361_CA_1,0.8820193171608266
HOUSEHOLD_1_373_TX_1,1.7215916217233165
HOUSEHOLD_1_379_TX_1,0.5502031427376471
HOUSEHOLD_1_385_TX_1,1.0421210468920392
HOUSEHOLD_1_386_TX_1,0.6058111380145279
HOUSEHOLD_1_389_TX_1,0.8726283482142857
HOUSEHOLD_1_389_WI_1,1.3561534656186445
HOUSEHOLD_1_399_CA_1,1.361862731733915
HOUSEHOLD_1_399_TX_1,1.2998129765501367
HOUSEHOLD_1_399_WI_1,1.7589988751406076
HOUSEHOLD_1_409_CA_1,0.9972013865211956
HOUSEHOLD_1_409_TX_1,1.178819179753011
HOUSEHOLD_1_409_WI_1,0.9501953125
HOUSEHOLD_1_414_CA_1,1.6362384506041223
HOUSEHOLD_1_414_TX_1,0.5343606514770857
HOUSEHOLD_1_414_WI_1,1.3038954836949106
HOUSEHOLD_1_416_TX_1,0.9855567226890756
HOUSEHOLD_1_418_CA_1,1.4504644596308875
HOUSEHOLD_1_418_TX_1,0.7256523799650485
HOUSEHOLD_1_418_WI_1,1.3034083496412263
HOUSEHOLD_1_429_CA_1,0.9613933601609658
HOUSEHOLD_1_429_TX_1,1.1598798397863817
HOUSEHOLD_1_430_TX_1,1.4040232136735393
HOUSEHOLD_1_439_TX_1,1.0716078600114745
HOUSEHOLD_1_447_CA_1,1.4158390628978865
HOUSEHOLD_1_447_TX_1,0.8873438878313756
HOUSEHOLD_1_447_WI_1,1.0307203389830508
HOUSEHOLD_1_448_TX_1,1.0042906051309415
HOUSEHOLD_1_448_WI_1,1.183006433880942
HOUSEHOLD_1_459_CA_1,0.6870057512580877
HOUSEHOLD_1_459_TX_1,1.5941901126046645
HOUSEHOLD_1_459_WI_1,1.8359977324263037
HOUSEHOLD_1_465_CA_1,1.843018756259674
HOUSEHOLD_1_465_TX_1,0.853174603174603
HOUSEHOLD_1_465_WI_1,0.9236982006543075
HOUSEHOLD_1_473_CA_1,1.2087445397184922
HOUSEHOLD_1_473_TX_1,1.1069268977432243
HOUSEHOLD_1_474_TX_1,0.8117820040674985
