id,store_id,mase,wape,bias,actual_total,pred_total
FOODS_3_499_WI_1,WI_1,0.5191179459050627,0.3297884,0.3429010212421417,147.0,156.60122680664062
FOODS_3_501_CA_1,CA_1,1.1460272696723117,0.39479712,-4.74448299407959,768.0,635.154541015625
FOODS_3_501_TX_1,TX_1,0.6548329188307175,0.5257048,0.7329339981079102,164.0,184.5221405029297
FOODS_3_501_WI_1,WI_1,0.7186710703305362,0.49548987,-0.8875099420547485,212.0,187.1497344970703
FOODS_3_503_TX_1,TX_1,0.591446164141066,0.6276809,0.48866206407546997,76.0,89.68253326416016
FOODS_3_503_WI_1,WI_1,1.120274855204669,0.40510625,-1.7545629739761353,165.0,115.87224578857422
FOODS_3_511_CA_1,CA_1,1.106788121847409,0.20979607,0.5145564675331116,600.0,614.4075927734375
FOODS_3_511_TX_1,TX_1,1.0937998677666037,0.67343956,1.217713713645935,124.0,158.09597778320312
FOODS_3_516_CA_1,CA_1,0.8368230196788523,0.31097335,-0.42538976669311523,259.0,247.08908081054688
FOODS_3_516_TX_1,TX_1,0.624646988665822,0.37333348,1.9456117153167725,194.0,248.47714233398438
FOODS_3_516_WI_1,WI_1,0.7554249316943202,0.31002012,-0.7351359724998474,252.0,231.4161834716797
FOODS_3_519_WI_1,WI_1,0.6884141504992157,0.8399643,0.6367947459220886,84.0,101.83024597167969
FOODS_3_524_CA_1,CA_1,1.8222172521238083,10.036278,10.94884204864502,31.0,337.56756591796875
FOODS_3_524_TX_1,TX_1,1.1331711600736245,9.225698,3.8509361743927,12.0,119.82621002197266
FOODS_3_524_WI_1,WI_1,1.789567415822552,12.486417,7.030213832855225,16.0,212.8459930419922
FOODS_3_526_CA_1,CA_1,1.0148806540849384,0.5441951,-3.264047384262085,197.0,105.60667419433594
FOODS_3_526_TX_1,TX_1,0.7985527587870107,0.6602087,-0.8570764660835266,94.0,70.0018539428711
FOODS_3_530_TX_1,TX_1,0.9030766556864935,0.39100435,0.5887848138809204,162.0,178.48597717285156
FOODS_3_530_WI_1,WI_1,0.654819549615201,0.42807257,2.083440065383911,159.0,217.33631896972656
FOODS_3_532_WI_1,WI_1,0.9642028142186932,0.54671556,1.8724889755249023,135.0,187.4296875
FOODS_3_534_CA_1,CA_1,0.661294404920751,0.5943777,1.213374376296997,113.0,146.9744873046875
FOODS_3_541_CA_1,CA_1,0.6134098720750354,134.16641,4.791657447814941,1.0,135.16641235351562
FOODS_3_541_TX_1,TX_1,0.967921309178375,10.34109,5.063141822814941,16.0,157.76797485351562
FOODS_3_541_WI_1,WI_1,1.4613527799815134,63.99674,6.856793403625488,3.0,194.99021911621094
FOODS_3_546_CA_1,CA_1,0.4484579759906146,0.30497724,0.02027847059071064,150.0,150.5677947998047
FOODS_3_547_CA_1,CA_1,0.9541872296512321,5.079656,4.160106182098389,29.0,145.48297119140625
FOODS_3_547_TX_1,TX_1,0.5851891364180595,1.1958382,1.6513136625289917,101.0,147.2367706298828
FOODS_3_547_WI_1,WI_1,0.6540087480140697,1.3382463,2.1169986724853516,81.0,140.2759552001953
FOODS_3_555_CA_1,CA_1,0.47457555465745593,0.15598875,-0.3763503432273865,536.0,525.462158203125
FOODS_3_555_TX_1,TX_1,0.8330733795385661,0.22992933,-3.629689931869507,804.0,702.36865234375
FOODS_3_555_WI_1,WI_1,0.4503193048785637,0.1847222,-0.05090124160051346,264.0,262.57476806640625
FOODS_3_566_CA_1,CA_1,0.9740702260239177,0.733601,0.6037455797195435,160.0,176.9048614501953
FOODS_3_566_WI_1,WI_1,1.1060294470818994,1.0091949,0.2869260013103485,145.0,153.03390502929688
FOODS_3_568_WI_1,WI_1,0.8665108120245343,0.8288672,-0.15162579715251923,109.0,104.75448608398438
FOODS_3_570_CA_1,CA_1,0.7118772113796503,0.3105256,-1.5153671503067017,220.0,177.56973266601562
FOODS_3_570_TX_1,TX_1,0.5100061881071978,0.31856358,-0.13817530870437622,121.0,117.131103515625
FOODS_3_572_WI_1,WI_1,1.4941169959156455,0.3132578,-1.9227831363677979,245.0,191.16207885742188
FOODS_3_578_WI_1,WI_1,1.4328044461948328,2.7808776,2.9789624214172363,40.0,123.41094970703125
FOODS_3_580_CA_1,CA_1,0.5284780782321493,0.86181414,-0.09049753099679947,111.0,108.466064453125
FOODS_3_580_TX_1,TX_1,0.40917958587055187,0.8391509,0.9261261820793152,73.0,98.93153381347656
FOODS_3_580_WI_1,WI_1,0.7339052204368897,0.8039138,-0.44609805941581726,111.0,98.50923919677734
FOODS_3_586_CA_1,CA_1,0.6413037735478869,0.17568955,1.9711545705795288,1075.0,1130.1922607421875
FOODS_3_586_TX_1,TX_1,0.824691120244462,0.20150614,-4.011684894561768,1510.0,1397.6728515625
FOODS_3_586_WI_1,WI_1,0.6662674472534972,0.28747377,0.06167251616716385,403.0,404.72686767578125
FOODS_3_587_CA_1,CA_1,0.9176964138046586,0.39421403,8.407404899597168,643.0,878.4073486328125
FOODS_3_587_TX_1,TX_1,0.8380119891915574,0.40270957,7.8771653175354,653.0,873.5606079101562
FOODS_3_587_WI_1,WI_1,0.572960974710843,0.23242718,-1.4975768327713013,391.0,349.06787109375
FOODS_3_594_WI_1,WI_1,1.6157394086653862,18.79062,8.040755271911621,12.0,237.14114379882812
FOODS_3_603_WI_1,WI_1,0.8984699266647532,0.9380865,0.39728227257728577,107.0,118.1239013671875
FOODS_3_607_CA_1,CA_1,0.7942343503149168,0.49842924,5.21427583694458,312.0,457.9997253417969
FOODS_3_607_TX_1,TX_1,0.716983077702513,0.4794029,6.4803361892700195,409.0,590.4494018554688
FOODS_3_607_WI_1,WI_1,0.3926622923307575,0.50414217,0.512079656124115,76.0,90.33822631835938
FOODS_3_628_WI_1,WI_1,0.915621977660397,0.5174165,-0.6728687286376953,113.0,94.15967559814453
FOODS_3_634_WI_1,WI_1,0.6148074639646753,0.36404637,0.10664526373147964,162.0,164.98606872558594
FOODS_3_635_CA_1,CA_1,0.40611537760163313,8.174791,2.7058680057525635,11.0,86.7643051147461
FOODS_3_635_TX_1,TX_1,0.5185863334558853,3.133903,1.4283301830291748,28.0,67.99324035644531
FOODS_3_635_WI_1,WI_1,0.8822029933072038,8.124899,4.190588474273682,15.0,132.3364715576172
FOODS_3_636_CA_1,CA_1,0.6792929317725938,0.55113584,-1.5494529008865356,166.0,122.61532592773438
FOODS_3_636_TX_1,TX_1,0.652069220559318,0.47286743,-1.0518237352371216,113.0,83.54893493652344
FOODS_3_644_WI_1,WI_1,1.0644541489458592,8.1609176e+07,2.9146134853363037,0.0,81.60917663574219
FOODS_3_652_CA_1,CA_1,0.7716159778625573,0.37095708,-0.5600687861442566,194.0,178.3180694580078
FOODS_3_652_WI_1,WI_1,0.6398151146274681,0.3339927,0.2673642039299011,140.0,147.48619079589844
FOODS_3_654_CA_1,CA_1,0.9004555334016927,0.3438145,0.08015850931406021,199.0,201.24444580078125
FOODS_3_654_TX_1,TX_1,0.6799836777652608,0.23408805,1.13100266456604,334.0,365.6680603027344
FOODS_3_661_WI_1,WI_1,0.6849983878955064,0.45635498,0.37774989008903503,110.0,120.57699584960938
FOODS_3_668_CA_1,CA_1,0.6678052989696486,0.31130463,-0.49433591961860657,219.0,205.1586151123047
FOODS_3_668_WI_1,WI_1,0.6119737247962735,0.23659943,0.139730766415596,332.0,335.9124450683594
FOODS_3_672_TX_1,TX_1,0.7996676504514202,1.4871286,1.2821284532546997,50.0,85.89959716796875
FOODS_3_672_WI_1,WI_1,0.6339808785736608,0.4234849,-0.5033850073814392,131.0,116.90522766113281
FOODS_3_681_CA_1,CA_1,0.40484207732373423,0.22760956,1.192290186882019,534.0,567.3840942382812
FOODS_3_681_TX_1,TX_1,1.5630965847555298,0.38570717,-16.544082641601562,1201.0,737.765625
FOODS_3_682_CA_1,CA_1,0.853642167108376,0.50454444,-2.739940643310547,249.0,172.28164672851562
FOODS_3_682_TX_1,TX_1,1.128219897890742,0.4276214,-1.8119269609451294,228.0,177.26605224609375
FOODS_3_682_WI_1,WI_1,0.5634836981838224,0.3872931,-0.3286660611629486,166.0,156.79736328125
FOODS_3_688_TX_1,TX_1,1.063506960747926,0.53824246,-2.6182291507720947,185.0,111.68959045410156
FOODS_3_692_CA_1,CA_1,0.8933836674021962,0.59058326,-0.7625569701194763,164.0,142.64840698242188
FOODS_3_692_WI_1,WI_1,0.700150205001598,0.75001,2.472669839859009,146.0,215.23477172851562
FOODS_3_694_CA_1,CA_1,0.5875437489108174,0.25784293,0.44716769456863403,308.0,320.52069091796875
FOODS_3_694_TX_1,TX_1,0.5252879193309014,0.17301075,-0.8423812985420227,542.0,518.4133911132812
FOODS_3_694_WI_1,WI_1,0.5135112455330226,0.15193027,-1.8805192708969116,573.0,520.345458984375
FOODS_3_695_CA_1,CA_1,0.8259761531795139,0.43244836,-2.5208513736724854,223.0,152.4161834716797
FOODS_3_695_TX_1,TX_1,0.6222046238144635,0.4559104,-0.3342890739440918,144.0,134.63990783691406
FOODS_3_697_CA_1,CA_1,0.9625640016461118,0.30552596,-1.1231582164764404,354.0,322.5516052246094
FOODS_3_697_TX_1,TX_1,0.7223119642483804,0.4985994,0.7182990312576294,142.0,162.11236572265625
FOODS_3_702_CA_1,CA_1,0.5375162670590665,0.3956042,-2.908860683441162,302.0,220.55189514160156
FOODS_3_702_TX_1,TX_1,1.5556046687195553,0.6310987,-4.059657573699951,186.0,72.32958221435547
